"","robbbPerPop","pctWhite","kidsBornNevrMarr","pctKidsBornNevrMarr","pctUsePubTrans","pctBlack","pctKids2Par","pctFemDivorc","numForeignBorn","pctAllDivorc","pctForeignBorn","pct2Par","popDensity","pct12.17w2Par","persUrban","pctMaleDivorc","pctImmig.10"
"206",369.77,74.78,14599,4.42,0.89,15.98,64.48,17.19,18732,15.53,4.21,68.95,705.8,71.96,439140,13.7,2.2
"207",67.98,71.3,204,2.11,0.24,4.68,68.92,12.66,779,11.21,7.16,74.74,1642.4,79.44,0,9.65,4.14
"208",48.19,78.96,330,1.73,0.24,0.89,69.91,11.98,650,10.33,3.28,76.31,1631.1,80.71,0,8.48,0.5
"209",9.47,93.51,175,1.85,0.4,0.18,73.72,11.92,312,11.07,3.01,73.18,1853,74.24,0,10.06,0.71
"210",86.6,86.16,62,0.49,6.26,6.85,80.06,13.95,2368,9.8,8.92,80.21,3324.1,75.41,26540,7.79,4.31
"211",146.46,83.93,758,2.88,7.79,7.13,66.99,17.73,1772,14.75,4.63,68.32,1851.6,77.99,38065,12.16,1.95
"212",42.92,88.19,1110,2.62,0.46,1.27,70.31,13.63,1155,11.54,2.12,72.67,1489.4,73.69,54523,9.31,0.83
"213",99.45,59.91,88,0.88,0.67,4.17,79.48,9.45,4251,8.12,27.62,83.33,8169.9,78.35,15392,6.76,11.87
"214",10.61,91,130,0.48,9.71,0.77,89.92,7.87,4184,6.45,11.28,89.47,2996.2,88.02,37093,4.91,3.15
"215",73.42,55.84,424,3.93,0,0.24,67.29,10.5,2966,8.21,23.28,72.43,4583.8,81.02,0,5.95,10.16
"216",144.54,91.2,139,1.34,0.84,5.38,74.49,14.39,1228,11.42,7.47,74.99,3209.2,75.7,16444,8.04,2.94
"217",106.66,97.51,268,1.86,0.4,0.19,69.46,16.95,545,15.17,2.66,70.49,1470.9,65.02,0,13.27,0.39
"218",0,94.97,28,0.27,5.87,1.72,90.17,8.1,1259,7.89,7.32,91.41,691.9,89.08,15616,7.68,2.14
"219",33.37,94.07,446,1.23,3.05,0.86,78.33,12.78,867,11.55,1.88,76.98,1610.3,78.29,46058,10.25,0.74
"220",137.4,91.05,257,2.34,0.57,4.35,50.72,18.56,373,17.75,3.16,55.92,1101.9,80.37,0,16.84,0.53
"221",129.57,69.89,1776,5.55,0.2,28.59,55.52,17.42,846,16.27,2.07,60.68,1740.1,63.74,40775,15.07,0.74
"222",87.85,86.42,475,3.22,0.53,7.73,63.43,14.77,229,13.26,1.3,65.47,2753.9,69.33,0,11.48,0.27
"223",25.13,95.56,302,1.01,0.29,1.72,82.29,10.54,1680,8.53,4.44,82.21,1341.7,81.95,0,6.31,1.88
"224",281.19,51.62,1779,9.97,0,48.1,46.84,14.38,86,13.13,0.46,54.87,1180.5,54.47,0,11.48,0.16
"225",663.2,39.76,4765,9.55,25.7,55.3,50.89,13.81,14637,11.96,21.8,57.46,14786.2,58.68,67153,9.61,9.76
"226",132.45,95.34,307,1.26,0.96,3.25,74.31,13.09,331,11.53,1.08,76.36,2981.4,78.44,30601,9.7,0.1
"227",207.51,48.46,1640,12.57,0,49.86,42.01,13.5,147,11.04,0.89,51.34,1585.4,52,0,7.88,0.33
"228",76.94,95.56,76,0.94,0.14,3.2,73.3,15.6,84,13.33,0.8,74.48,1087.9,74.25,0,10.67,0.36
"229",167.92,75.92,1071,4.92,0,22.12,58.47,14.51,334,13.34,1.35,64.79,876.6,74.31,0,11.9,1.06
"230",27.52,97.93,49,0.41,3.69,0.42,82.79,8.59,1837,7.51,10.75,83.95,4854.5,78.43,17084,6.24,2.42
"231",92.8,75.97,352,1.81,0.78,20.83,79.11,12.61,877,10.56,2.86,80.68,1365.5,84.32,30615,8.29,0.85
"232",0,98.15,227,1.94,0.24,0.67,78.09,11.62,168,9.73,1.1,77.92,2105.1,80.93,0,7.61,0.16
"233",34.95,96.7,191,0.85,1.08,2.33,80.04,12.37,596,10.34,1.85,82.54,1407.8,84.77,32188,8.09,1.04
"234",386.45,77.74,1833,4.87,1.04,20.12,58.86,12.08,5775,10.86,12.49,65.86,2945.3,67.77,46237,9.4,5.54
"235",6.26,96.23,69,0.73,1.55,0.79,90.57,8.14,938,7.12,6.01,91.65,398.2,90.92,0,6.05,1.85
"236",12.67,98.08,164,1.42,0.83,0.23,73.84,14.36,325,12.44,2.15,74.12,1838.9,74.68,0,10.13,0.16
"237",71.67,93.69,60,0.77,0.56,3.73,81.14,10.72,299,9.47,2.85,83.3,690.4,87.4,10488,8.12,1.2
"238",181.16,53.97,3258,9.15,0.52,45.35,48.53,15.74,188,14.29,0.46,54.92,1111.6,55.77,0,12.41,0.19
"239",104.43,98.32,213,1.71,0,0.48,62.76,14.92,674,13.98,4.8,65.16,3224.1,69.16,14044,12.76,0.88
"240",25.78,92.39,99,0.95,1.1,5.43,78.14,10.89,333,10.35,2.18,80.66,1431.1,84.78,14221,9.83,1.24
"241",91.52,39.68,1161,4.06,4.94,56.07,66.38,12.43,2419,9.98,6.67,75.95,4547.1,78.71,36291,7.27,1.72
"242",15.9,91.38,186,2.15,12.87,2.03,78.46,9.38,1784,8.07,14.32,80.93,6943.6,89.6,12454,6.61,4.2
"243",144.69,96.79,130,1.57,0,1.2,74.77,13.43,240,13,2.23,77.13,322.2,81.46,7265,12.55,0.6
"244",18.98,98.47,76,0.5,9.33,0.46,86.72,7.99,906,6.27,4.57,86.79,851.4,87.28,18865,4.39,0.83
"245",194.38,61.68,1338,6.64,0.2,37.7,55.34,13.99,181,12.73,0.78,62.36,1429.8,65.37,0,11.15,0.27
"246",25.4,98.44,209,1.69,2.09,0.61,70.01,13.65,377,11.7,2.34,71.97,922.6,69.25,16121,9.44,0.4
"247",553.43,51.25,3482,17.03,3.99,34.81,43.56,15.3,3201,13.73,12.1,48.4,6681,56.8,26454,11.84,7.45
"248",3.78,99.05,109,0.73,0.26,0.41,81.96,8.17,313,7.62,1.78,82.89,788.6,84.6,0,7.02,0.24
"249",244.88,76.76,1058,3.99,5.81,20.01,69.1,10.24,5861,9.33,15.97,73.35,3278.7,72.98,36701,8.28,5.04
"250",302.07,77.28,4713,9.05,2.49,18.75,53.51,13.6,3793,12.06,4.72,57.08,3153.6,55.54,80277,10.26,2.48
"251",520.65,76.84,482,3.64,2.33,19.14,59.6,18.21,622,15.97,3.68,65.51,1900.8,58.89,16925,13.56,1.83
"252",25.08,84.71,141,1.38,8.94,4.11,81.76,9.6,2310,8.51,15.55,85,3285.8,84.46,14852,7.41,9.06
"253",30.52,91.47,106,0.53,11.58,4.58,88.09,6.93,2667,5.66,9.24,89.45,4138.5,88.16,28870,4.26,3.37
"254",162.66,80.2,206,2.82,0.66,3.77,76.43,13.12,1054,11.52,9.63,79.44,3047.3,84.81,10946,9.81,2.64
"255",375.79,34.72,2564,3.8,2.42,26.14,65.66,12.58,22681,10.68,27,76.49,4303,81.28,83995,8.65,10.82
"256",13.01,98.45,188,0.51,1.92,1.04,80.1,4.76,2936,4.41,7.87,83.83,839.6,83.88,33118,3.97,0.22
"257",55.31,91.94,1059,4.21,2.97,6.81,63.17,13.1,1217,11.37,3.89,63.86,3596.7,67.81,0,9.53,0.61
"258",23.82,98.16,101,1.2,0.51,0.7,79.57,11.48,169,9.8,1.43,81.3,1320.6,81.19,11796,7.94,0.75
"259",84.21,92.82,648,2.1,0.49,3.85,73.84,15.43,5150,13.64,10.91,76.49,1411.1,76.04,47217,11.74,4.91
"260",79.2,97.55,432,2.99,0.74,0.85,64.84,15.13,415,13.48,2.22,64.83,829.1,63.99,0,11.49,0.69
"261",18.56,95.21,218,1.14,0.91,4.14,74.61,10.28,755,9.32,3.41,76.39,1190,86.89,22124,8.19,0.09
"262",248.26,83.6,628,4.97,0.21,15.78,56.02,15.55,95,14.15,0.67,61.42,1008.8,66.17,0,12.49,0.11
"263",18.13,98.89,157,2.2,2.61,0.41,78.17,11.24,38,9.45,0.36,79.67,614.6,77.48,10444,7.51,0.07
"264",206.63,79.24,457,3.61,2,2.92,65.57,18.38,3167,15.92,16.34,69.15,9868.6,73.92,19382,13.2,7.5
"265",89.63,96.79,583,1.65,2.79,1.52,78.92,10.88,2604,9.4,5.21,81.89,2135.7,81.43,49938,7.8,1
"266",77.53,89.54,1096,2.83,0.12,8.9,62.3,17.49,645,15.55,1.43,65.16,3013.5,68.28,44962,13.22,0.26
"267",34.63,81.92,604,5.03,0,17.37,56.59,16.2,138,14.84,0.98,61.9,1896.7,57.11,14096,13.11,0.44
"268",25.17,97.58,191,1.59,1.02,0.35,76.23,9.37,121,8.87,0.8,77.69,419.1,80.51,0,8.32,0.1
"269",224.6,87.04,1021,3.45,1.41,1.6,69,17.78,7472,15.62,12.42,70.93,9250.8,73.14,60167,13.56,4.96
"270",324.66,71.41,748,5.39,0.67,27.56,50.73,15.62,485,14.22,3.25,57.25,1604.5,51.45,0,12.45,1.25
"271",14.43,97.58,398,2.37,0.74,0.18,72.94,12.78,1082,11.25,5.31,73.92,413.2,79.58,0,9.48,1.34
"272",52.55,98.06,268,2.25,0.95,1.28,68.03,13.55,93,12.36,0.62,68.64,1885,71.6,0,10.9,0.27
"273",29.65,96.17,146,0.74,3.1,0.52,83.84,14.18,1899,11.85,6.24,83.13,3094.7,78.57,30444,9.24,2.26
"274",283.66,86.07,2566,3.01,5.12,2.88,65.38,20.23,15962,18.67,11.93,68.12,2247,68.13,133850,17.16,6.93
"275",25.57,98.69,243,1.26,1.69,0.57,78.09,10.16,1148,8.75,4.33,80.8,1082.6,72.67,23043,7.14,0.51
"276",23.95,81.67,191,1.11,3.81,2.77,83.34,10.06,4281,8.6,15.3,85.17,5254.1,82.19,27973,7.13,7.2
"277",542.39,81.13,6198,5.7,1.55,14.97,63.79,14.27,6786,12.82,4.87,66.76,2992.2,72.37,139426,11.15,1.58
"278",435.97,63.92,1620,5.27,5.22,3.54,60.5,12.56,13735,10.37,37.17,72.33,10219.9,76.36,36955,8.21,17.31
"279",67.37,90.6,431,1,12.57,1.05,79.33,12.94,7885,11.39,13.02,79.05,3028.4,82.69,60569,9.53,4.55
"280",23.01,93.05,478,1.59,2.03,0.13,78.58,9.72,1920,9.04,5.18,77.72,2538.7,82.08,37060,8.24,3.74
"281",112.63,92.46,1064,1.83,15.22,3.04,79.74,9.53,7470,8.53,9.2,79.79,9963.3,80.91,81177,7.36,4.18
"282",11.21,94.56,16,0.24,3.33,0.83,85.54,12.35,400,10.78,3.24,84.34,1555.2,86.31,0,9.16,0.68
"283",21.6,92.56,259,0.5,9.9,2.1,91.6,7.04,5382,5.81,6.31,91.43,2948.8,90.93,85351,4.5,2.43
"284",94.99,63.53,583,4.13,0.28,0.62,71.2,11.71,3978,10.16,20.71,75.81,3283,77.78,0,8.62,7.48
"285",50.43,95.63,41,0.45,4.4,1.06,82.07,7.56,1360,6.68,10.23,85.13,4712.2,89.55,13296,5.7,2.41
"286",203.79,88.65,873,4.64,2.08,8.08,62.75,14.25,1473,12.17,5.22,64.32,3432.9,61.27,28227,9.91,1.94
"287",75.74,91.68,1266,2.15,18.15,1.09,72.84,9.76,9525,8.95,11.21,73.73,4887.1,77.93,84985,7.99,4.75
"288",26.07,93.66,489,2.1,2.32,2.41,84.01,10.86,1650,9.36,3.48,83.74,1419.3,81.87,47409,7.82,1.75
"289",10.62,97.11,217,0.97,1.22,0.87,88.66,8.54,673,7.22,1.74,88.86,1138.5,88.13,38736,5.88,0.49
"290",254.66,60.42,2781,8.81,0.23,38.14,54.02,12.61,542,11.65,1.3,61.2,1736.3,64.49,41643,10.45,0.58
"291",49.07,94.28,982,1.57,3.07,0.57,76.34,13.71,3020,11.9,3.39,77.88,3891.3,79.31,89090,9.97,1.24
"292",28.21,99.37,108,1.13,0.04,0.09,76.52,12.02,146,11.23,1.43,75.61,2460.1,78.98,0,10.31,0
"293",134.95,76.09,503,2.34,0.25,2.6,60.4,19.34,3559,16.73,12.97,61.7,3832,63.82,27437,13.77,6.82
"294",170.76,89.25,1923,3.56,3.18,3.59,66.06,12.85,12868,11.47,17.71,68.65,8027,74.32,72644,9.85,6.15
"295",423.15,82.29,8142,3.68,1.15,11.28,68.77,15.12,12259,13.58,4.03,71.36,2548.6,71.85,304011,11.91,2.09
"296",13.98,95.64,48,0.52,3.73,0.66,85.76,8.03,1200,7.02,8.69,87.38,1101.5,83.5,10541,5.96,2.16
"297",50.61,98.75,610,2.14,0.1,0.51,68.98,15.12,262,13.45,0.76,71.34,2127.6,73.39,0,11.48,0.09
"298",422.84,70.45,669,3.96,0.51,12.99,68.59,13.21,3969,10.96,18.49,75.2,697.7,73.25,0,8.59,8.61
"299",283.33,87.02,3772,3.07,5.81,1.72,69.97,14.66,13258,13.83,8.29,70.53,1416.1,75.6,159802,12.95,4.23
"300",55.71,95.6,163,0.65,0.6,2.44,82.07,12.06,662,10.1,1.65,82.98,2408.4,82.47,40124,8.01,0.45
"301",135.07,46.31,1952,13.87,0.17,52.91,40.6,15.36,102,13.56,0.62,46.88,1651.9,53.43,0,11.08,0.24
"302",601.66,41.41,3597,10.7,2.25,58.37,43.42,15.78,87,14.46,0.26,52.44,835.5,51.46,33202,12.75,0.05
"303",122.16,89.38,317,1.41,0.03,7.98,71.14,13.98,962,12.07,3.52,73.16,308.1,77.49,0,9.85,1.65
"304",113.24,93.29,155,1.64,1.53,5.46,67.14,15.84,186,14.64,1.42,67.83,2658.8,70.35,13092,13.2,0.35
"305",76.77,97.5,667,1.76,10.17,0.85,72.31,14.96,4122,13.07,6.9,70.97,10393,66.21,59718,10.78,1.67
"306",357.29,69.23,3255,5.39,2.89,21.6,63.58,11.67,5623,10.56,7.32,68.58,2666.1,72.62,76836,9.35,2.51
"307",29.45,98.27,107,0.61,0.15,1.27,60.8,9.61,1140,8.84,6.74,63.39,2201.1,71.14,16922,7.78,0.33
"308",68.39,86.4,441,3.07,0.1,12.99,65.61,14.61,129,12.99,0.8,68.73,1216.9,73.41,0,11.02,0.17
"309",50.93,96.36,310,3.14,0.89,2.06,67.44,14.58,489,13.21,4.1,67.1,3710.2,72.64,0,11.51,0.96
"310",147,88.29,942,3.9,1.28,10.76,56.94,17.11,213,15.49,0.8,59.15,2482.6,70.43,0,13.41,0.2
"311",556.96,75.56,890,4.57,0,21.26,60.59,14.76,1033,13.4,4.54,66.79,1037.9,74.54,0,11.77,2.14
"312",26.46,96.62,58,0.57,2.33,0.56,83.31,11.74,624,9.89,3.81,83.66,2383.1,83.8,16367,7.94,0.57
"313",28.78,94.8,530,1.74,2.11,2.27,80.41,11.91,1422,9.83,2.77,79.93,1989.9,78.75,51288,7.63,1.05
"314",62.25,98.35,45,0.47,0.75,0.39,79.52,8.06,339,7.66,2.68,83.99,1047.1,78.26,11469,7.21,0.28
"315",27.38,90.3,21,0.29,16.12,0.61,88.61,7.13,1784,5.81,16.83,89.21,5428.5,87.56,10603,4.29,4.83
"316",373.54,67.45,2534,3.17,0.91,13.81,77.12,12.07,14649,10.17,12.33,81.18,2333.6,80.2,118589,8.23,5.04
"317",0,92.8,286,2.56,0,0.14,77.85,10.83,156,9.64,1.21,78.07,956.9,78.88,0,8.27,0.04
"318",20.56,94.1,50,0.54,8.34,0.77,88.22,7.74,1285,6.65,9.71,88.05,2304.4,87.2,13228,5.47,3.38
"319",44.9,75.1,121,0.78,0.16,16.48,78.89,10.82,1768,8.89,7.34,82.57,2479.3,76.53,24079,6.94,2.86
"320",73.8,97.78,377,0.83,1.84,0.72,77.9,12.36,1833,10.69,3.03,78.34,3134.5,79.64,60569,8.77,0.92
"321",6.73,98.5,96,1.02,0.08,0.21,87.82,8.31,173,8.02,1.19,87.72,509.2,87.75,11208,7.72,0.21
"322",11.46,91.23,25,0.2,10.52,1.05,84.01,7.06,2513,5.91,14.62,86.81,8359.4,83.24,17187,4.6,4.5
"323",20.57,96.04,234,1.09,0.24,0.78,84.49,11.89,2058,10.26,6.24,84.25,1046,80.36,32998,8.47,1.98
"324",78.63,85.05,514,2.55,0.32,13.68,66.47,14.9,263,13,1.07,70.41,2657.8,67.42,0,10.73,0.26
"325",30.95,98.16,247,1.41,2.42,0.29,69.34,12.93,929,10.78,4.01,73.72,1877.8,68.98,23163,8.27,1.31
"326",53.67,94.24,296,1.99,0.55,4.59,73.5,13.65,261,11.97,1.34,75.67,2189.3,77.69,0,10.05,0.6
"327",32.88,98.11,261,1.25,15.95,0.56,82.92,8.96,1563,7.27,5.55,83.41,5784.6,87.78,28150,5.22,1.34
"328",41.66,98.24,82,0.7,0.27,0.5,86.3,7.16,1485,6.47,8.85,88.06,612.6,88.03,13303,5.73,1.52
"329",307.25,73.83,621,3.49,1.95,25.08,65.46,14.1,293,12.5,1.31,67.37,3480,71.61,22286,10.59,0.44
"330",11.31,97.11,209,0.93,0.57,0.14,69.23,13.6,1032,12.03,4.06,71.95,1315.7,80.38,0,10.17,0.42
"331",423.65,63.62,3926,9.15,2.36,35.16,49.96,15,1170,13.85,2.01,55.39,2241.3,55.6,58282,12.41,0.95
"332",8.67,87.97,134,2.02,5.14,1.97,79.29,5.48,2386,4.1,10.16,79.2,3398.7,79.82,0,2.87,7.61
"333",0,98.65,182,1.2,0.14,0.11,79.81,9.28,189,7.8,1.17,79.49,1558,78.71,0,6.14,0.22
"334",152.45,85.77,494,4.5,0.64,12.38,59.36,16.64,207,15.04,1.66,61.9,2336.1,59.51,12456,13.05,0.38
"335",39.23,90.13,61,0.54,0.62,1.17,86.65,11.58,2864,9.34,14.05,86.68,2410.2,87.03,20390,6.95,4.2
"336",268.91,76.16,512,2.77,0.29,20,66.01,13.42,699,12.29,3.03,71.62,936.9,70.85,0,10.97,1.62
"337",82.77,87.45,210,1.29,7.7,0.97,77.68,14.37,5187,12.86,19.35,78.34,5955.8,75.39,26801,11.09,7.79
"338",48.06,96.72,116,1.31,2.8,1.28,77.43,13.27,390,11.35,2.93,75.53,1990.1,72.48,13289,9.1,1.36
"339",25.05,96.96,68,0.37,1.47,1.19,78.04,12.31,1259,10.85,4.56,80.2,1211.6,78.85,26804,9.17,0.99
"340",161.71,97.89,152,1.35,11.79,0.82,79.48,10.17,502,9.14,3.38,79.58,5324,80.97,14831,7.91,0.77
"341",9.54,94.68,166,2.01,0,2.18,74.56,11.1,182,10.29,1.79,79.85,1028.9,81.76,0,9.39,0.09
"342",992.12,42.59,6983,16.82,12.67,50.6,35.17,18.83,1530,17.1,2.92,40.38,6234.9,47.03,52376,15.02,1.4
"343",28.59,94.52,19,0.09,1.24,0.96,82.27,11.43,413,9.74,1.68,82.97,3514.7,83.62,24603,7.94,0.62
"344",927.67,64.75,26762,10.52,13.43,30.65,47.75,14.3,14741,12.96,4.49,49.18,7798.2,51.55,328123,11.35,1.26
"345",571.68,44.22,6865,10.59,1.76,54.99,45.35,17.3,752,14.81,0.96,52.66,1359.8,55.34,78122,11.74,0.32
"346",121.17,65,545,3.42,0.52,29.83,67.9,15.62,437,13.34,1.98,72.1,732.4,72.13,22117,10.69,0.68
"347",25.5,97.47,339,0.57,0.42,1.01,77.25,10.38,4881,9.28,6.51,79.67,688.6,81.75,73342,8.06,1.42
"348",35.21,89.61,297,1.96,6.03,2.89,72.57,11.46,4457,10.17,19.94,75.2,9533.9,73.94,22355,8.7,8.69
"349",1362.78,21.63,139284,16.59,10.57,75.67,32.26,19.62,34490,17.88,3.36,37.07,7153,40.25,1027974,15.75,1.23
"350",798.32,81.99,1902,4.87,1.55,16.22,50.44,17.66,3297,16.51,6.47,55.96,3363.3,57.17,50978,15.18,1.92
"351",117.97,90.6,1506,4.49,4.17,4.94,75.36,12.57,2016,10.8,3.58,75.66,2089.1,76.58,56381,8.93,1.71
"352",204.48,71.49,2009,4.55,0.19,27.32,62.54,15.7,616,13.75,1.15,68.34,649.2,70.01,53583,11.44,0.39
"353",195.32,74.77,2104,3.73,0.8,1.47,69.59,14.69,8507,12.33,11.25,73.55,3107.5,72.32,75636,9.68,6.03
"354",65.75,97.76,68,0.37,3.88,0.24,82.39,8.72,1075,7.5,4.54,84.87,3362.1,81.95,23696,6.14,0.49
"355",368.69,71.99,2077,5.48,0.99,26.28,53.95,12.17,6745,11.22,14.3,61.66,3070.1,67.55,47181,10.13,7.84
"356",22.87,98.26,103,1.15,0.55,0.6,77.82,10.85,392,9.33,3.11,79.93,456.3,81.69,8449,7.66,0.84
"357",9.15,73.97,103,1.15,0,2.4,77.41,10.71,1340,9.23,12.55,81.96,2163.3,83.72,0,7.64,5.38
"358",123.52,65.07,549,3.26,0,12.27,60.96,13.52,849,11.83,4.5,66.54,1534.3,56.98,0,9.9,1.32
"359",64.78,85.86,92,0.99,0.11,5.81,77.74,12.22,670,10.94,5.13,78.5,2268.4,85.68,13057,9.56,1.2
"360",30.29,77.37,340,1.59,2.72,11.97,78.09,11.98,2316,10.09,7.02,79.74,223.6,80.61,0,8.29,1.98
"361",458.83,83.71,509,3.04,0.45,14.08,70.42,14.44,812,12.47,3.27,73.88,1548.4,70.97,24848,10.72,0.82
"362",1182.19,42.28,4021,8.94,5.13,28.33,57.28,17.54,20927,15.38,29.33,60.05,11605.2,62.92,71349,13.15,15.64
"363",579.07,46.85,10274,9.14,6.22,51.31,48.52,16.95,2676,14.93,1.95,56.86,2121.4,55.93,137557,12.55,0.75
"364",28.33,98.33,140,1.29,1.1,0.5,76.74,10.71,259,9.67,1.89,79.54,576.4,79.43,13111,8.56,0.2
"365",229.63,93.58,385,4.29,1.63,2.89,63.09,15.85,686,15.25,6.12,63.7,3905.3,67.93,11216,14.59,1.39
"366",14.47,96.38,258,1.28,1.43,1.12,87.03,10.02,1019,8.58,2.59,85.74,1171.4,80.98,39311,7.04,1.1
"367",685.29,64.19,2573,9.77,1.22,34.1,55.04,11.16,785,9.47,1.75,60.58,2409,59.73,44972,7.53,0.68
"368",538.56,86.05,291,1.99,1.67,10.39,73.2,16.99,2312,15.89,9.31,76.31,4378,78.33,0,14.95,2.82
"369",96.05,74.64,558,3.93,0.48,1.19,63.91,15.09,2377,12.61,14.66,68.18,1477.4,79.55,16210,9.87,5.71
"370",30.34,93.26,425,1.03,15.77,2.13,83.61,8.98,10199,7.73,17.45,84.46,1178.4,84,50576,6.28,7.91
"371",614.62,60.09,14586,5.53,4.1,15.3,58.39,17.85,50569,15.82,13.69,61.53,3702.5,64.32,369365,13.6,7.07
"372",505.92,78.12,2736,4.84,1.24,20.2,56.58,14.73,3011,13.44,4.27,63.38,1774.5,66.17,70576,11.86,1.26
"373",107.37,97.18,1467,2.25,3.02,1.58,68.06,10.41,2090,9.61,2.55,70.47,3131.4,74.45,81805,8.61,0.72
"374",18.31,97.32,54,0.64,0.33,2.09,84.13,7.68,281,7.18,2.62,85.6,673.2,90.61,10286,6.64,0.24
"375",127.12,95.03,584,1.78,0.23,2.13,68.16,15.56,581,13.88,1.42,70.05,1331.5,76.09,40956,11.87,0.62
"376",159.67,88.43,708,1.87,2.77,2.38,71.08,18.63,4237,16.58,7.94,72.94,3615.7,76.66,53367,14.41,3.87
"377",15.11,88.2,284,2.91,0,11.12,85,8.69,187,7.03,1.3,87.31,1121.5,83.63,0,5.25,0.53
"378",1308.52,23.96,2747,12.66,19.92,70.33,44.05,16.62,6223,14.8,20.8,49.48,13083.7,49.13,29925,12.6,11.62
"379",637.66,41.65,4594,7.4,8.02,1.67,66.2,11.93,42540,9.33,49.3,72.21,11329.3,77.47,86284,6.67,22.32
"380",597.41,63.79,15913,4.94,1.65,22.01,62.53,16.63,40300,15.02,9,68.71,1537.2,70.5,447157,13.32,4.7
"381",160.78,87.86,373,2.01,0.67,10.84,76.23,11.61,555,9.74,2.3,78.86,2491.1,77.38,24124,7.64,0.76
"382",61.12,93.4,160,1.41,0,5.74,72.2,12.83,77,11.39,0.56,76.23,286.5,71.61,0,9.68,0.24
"383",21.81,96.92,194,1.91,0,0.78,77.56,8.92,103,8.8,0.81,77.28,1655.8,78.69,0,8.66,0.22
"384",270.95,79.29,695,2.51,0.9,15.66,72.6,14.59,8156,12.42,20.06,75.62,1322.6,75.61,40569,10,6.88
"385",102.99,90.35,184,1.13,3.56,5.24,82.01,10.47,2686,8.6,10.72,81.9,2190.2,82.14,25058,6.58,4.63
"386",0,82.41,30,0.58,13.49,12.22,91.11,5.11,558,5.49,4.53,91.25,451.5,92.56,0,5.75,1.71
"387",139.11,63.14,581,4.87,0,23.93,54.12,15.26,129,13.67,0.96,59.73,1017,63.46,0,11.85,0.39
"388",59.14,95.81,374,0.92,0.95,0.35,77.12,16.08,6045,14.45,9.07,77.69,4589.7,81.13,66643,12.77,2.83
"389",100.45,87.75,469,2.35,6.08,3.32,70.37,17.62,2956,15.45,9.23,74.1,2740.2,73.09,32038,13.22,3.88
"390",139.85,85.03,333,2.18,0.15,13.94,73.73,11.08,278,9.48,1.42,79.08,1027.6,72.77,19563,7.7,0.09
"391",182.78,65.5,990,4.1,19.72,31,71.24,12.41,4179,10.52,11.08,73.15,5776.7,73.25,37729,8.2,4.36
"392",22.12,86.47,547,3.08,0.66,1,75.88,9.23,1958,8.06,7.81,77.48,2853.3,82.31,25086,6.73,4.49
"393",60.7,97.28,49,0.19,1.7,0.25,87.28,9.35,1650,7.3,4.83,85.98,3421.8,85.46,34128,4.84,1.47
"394",182.84,69.88,1829,7.24,0.05,29,56.13,16.11,468,13.58,1.57,63.19,1415.4,59.42,0,10.48,0.55
"395",88.09,88.49,596,1.66,1.39,1.12,77.73,12.44,5987,10.68,12.52,80.92,2371.5,80.24,47828,8.77,4.36
"396",14.77,93.64,74,0.83,13.87,0.31,82.96,9.75,293,10.15,2.3,83.58,1094.6,83.56,0,10.54,0.16
"397",17.87,85.37,153,1.9,0,13.65,71.41,12.84,145,12.2,1.33,76.61,279.8,80.14,85,11.55,0.2
"398",19.58,97.73,118,1.15,2.13,1.04,81.85,9.81,579,8.13,3.89,83.68,776.3,86.14,7811,6.39,0.91
"399",47.22,95.37,517,2.3,0.72,3.29,70.04,11.74,318,10.87,1.23,70.86,1737.3,72.07,0,9.81,0.13
"400",31.75,93.93,141,1.12,1.23,2.83,84.22,10.73,1871,9.67,8.79,84.58,674.7,83.24,18148,8.58,3.44
"401",40.1,99.1,156,1.31,0.51,0.15,73.9,11.8,148,11.06,1.03,74.89,3807.6,76.17,0,10.17,0.22
"402",24.91,91.37,57,0.72,0.38,4.66,77.58,11.53,530,10.31,5.04,80.66,957.3,88.08,10507,9.08,1.06
"403",22.95,96.27,64,0.32,2.97,0.6,89.17,8.17,1843,7.5,6.82,89,1640.4,90.77,27018,6.74,1.75
"404",646.84,52.6,1009,9.9,2.59,46.61,35.52,18.17,99,15.99,0.97,44.28,1564.6,36.91,0,12.88,0.22
"405",368.14,92,69,0.61,1.85,5.22,81.76,9.5,1324,8.24,9.4,80.51,2347.5,80.62,14088,6.71,3.12
"406",111.36,89.41,1040,3.99,0.21,9.84,65.81,14.3,379,12.23,1.22,70.63,2268.2,68.94,31007,9.83,0.05
"407",80.19,91.62,299,1.63,0.17,0.22,67.08,15.66,1370,13.7,6.28,69.09,3438.1,76.87,0,11.44,2.86
"408",28.35,94.55,83,0.61,1.78,1.34,87.84,6.9,1529,6.07,7.48,89.81,923.4,90.85,18018,5.21,1.35
"409",574.53,55.96,497,4.1,1.17,2.66,68.41,11.25,5873,9.25,37.98,77.51,9248.8,76.13,15464,7.2,16.18
"410",65.18,97.78,279,1.96,4.65,0.57,73.97,11.29,633,10.65,3.39,74.16,3790.6,76.74,18659,9.96,0.66
"411",50.81,91.52,176,1.88,1.03,6.99,69.54,13.66,98,12.37,0.86,72.06,1775,78.56,0,10.87,0.44
"412",132.35,76.34,1292,3.99,0.14,22.56,64.03,14.1,521,12.64,1.32,68.08,1875.5,69.5,39368,10.88,0.31
